"PACKAGE","VERSION","LICENSE","LICENSE FILES","SOURCE ARCHIVE","SOURCE SITE","DEPENDENCIES WITH LICENSES","SHA256","SUPPLIER","COPYRIGHT_TEXT","CPE_ID","PURL","CPE23_TYPE","PACKAGE_URL","PKG_TYPE","COMPONENT_SCOPE"
"alsa-utils-nhlt-dmic-info","1.2.15.2","GPL-2.0-only","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:alsa-utils:1.2.15.2:*:*:*:*:*:*:*","pkg:yocto/core/alsa-utils@1.2.15.2","cpe:2.3:*:*:alsa-utils:1.2.15.2:*:*:*:*:*:*:*","pkg:yocto/core/alsa-utils@1.2.15.2","LIBRARY","yocto-target"
"alsa-utils-speaker-test","1.2.15.2","GPL-2.0-only","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:alsa-utils:1.2.15.2:*:*:*:*:*:*:*","pkg:yocto/core/alsa-utils@1.2.15.2","cpe:2.3:*:*:alsa-utils:1.2.15.2:*:*:*:*:*:*:*","pkg:yocto/core/alsa-utils@1.2.15.2","LIBRARY","yocto-target"
"android-tools-adbd","5.1.1.r37","Apache-2.0 & GPL-2.0-only & BSD-2-Clause & BSD-3-Clause","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:android-tools:5.1.1.r37:*:*:*:*:*:*:*","pkg:yocto/openembedded-layer/android-tools@5.1.1.r37","cpe:2.3:*:*:android-tools:5.1.1.r37:*:*:*:*:*:*:*","pkg:yocto/openembedded-layer/android-tools@5.1.1.r37","LIBRARY","yocto-target"
"android-tools-conf-rockchip","1.0","MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:android-tools-conf-rockchip:1.0:*:*:*:*:*:*:*","pkg:yocto/rockchip/android-tools-conf-rockchip@1.0","cpe:2.3:*:*:android-tools-conf-rockchip:1.0:*:*:*:*:*:*:*","pkg:yocto/rockchip/android-tools-conf-rockchip@1.0","LIBRARY","yocto-target"
"at-spi2-core","2.60.0","LGPL-2.1-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:at-spi2-atk:2.60.0:*:*:*:*:*:*:*","pkg:yocto/core/at-spi2-core@2.60.0","cpe:2.3:*:*:at-spi2-atk:2.60.0:*:*:*:*:*:*:*","pkg:yocto/core/at-spi2-core@2.60.0","LIBRARY","yocto-target"
"base-files","3.0.14","GPL-2.0-only","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:base-files:3.0.14:*:*:*:*:*:*:*","pkg:yocto/core/base-files@3.0.14","cpe:2.3:*:*:base-files:3.0.14:*:*:*:*:*:*:*","pkg:yocto/core/base-files@3.0.14","LIBRARY","yocto-target"
"base-passwd","3.6.8","GPL-2.0-only","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:base-passwd:3.6.8:*:*:*:*:*:*:*","pkg:yocto/core/base-passwd@3.6.8","cpe:2.3:*:*:base-passwd:3.6.8:*:*:*:*:*:*:*","pkg:yocto/core/base-passwd@3.6.8","LIBRARY","yocto-target"
"bash","5.3","GPL-3.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:bash:5.3:*:*:*:*:*:*:*","pkg:yocto/core/bash@5.3","cpe:2.3:*:*:bash:5.3:*:*:*:*:*:*:*","pkg:yocto/core/bash@5.3","LIBRARY","yocto-target"
"bluez5","5.86","GPL-2.0-or-later & LGPL-2.1-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:bluez:5.86:*:*:*:*:*:*:*","pkg:yocto/core/bluez5@5.86","cpe:2.3:*:*:bluez:5.86:*:*:*:*:*:*:*","pkg:yocto/core/bluez5@5.86","LIBRARY","yocto-target"
"busybox","1.37.0","GPL-2.0-only & bzip2-1.0.6","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:busybox:1.37.0:*:*:*:*:*:*:*","pkg:yocto/core/busybox@1.37.0","cpe:2.3:*:*:busybox:1.37.0:*:*:*:*:*:*:*","pkg:yocto/core/busybox@1.37.0","LIBRARY","yocto-target"
"busybox-hwclock","1.37.0","GPL-2.0-only & bzip2-1.0.6","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:busybox:1.37.0:*:*:*:*:*:*:*","pkg:yocto/core/busybox@1.37.0","cpe:2.3:*:*:busybox:1.37.0:*:*:*:*:*:*:*","pkg:yocto/core/busybox@1.37.0","LIBRARY","yocto-target"
"busybox-syslog","1.37.0","GPL-2.0-only & bzip2-1.0.6","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:busybox:1.37.0:*:*:*:*:*:*:*","pkg:yocto/core/busybox@1.37.0","cpe:2.3:*:*:busybox:1.37.0:*:*:*:*:*:*:*","pkg:yocto/core/busybox@1.37.0","LIBRARY","yocto-target"
"busybox-udhcpc","1.37.0","GPL-2.0-only & bzip2-1.0.6","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:busybox:1.37.0:*:*:*:*:*:*:*","pkg:yocto/core/busybox@1.37.0","cpe:2.3:*:*:busybox:1.37.0:*:*:*:*:*:*:*","pkg:yocto/core/busybox@1.37.0","LIBRARY","yocto-target"
"ca-certificates","20260223","GPL-2.0-or-later & MPL-2.0","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:ca-certificates:20260223:*:*:*:*:*:*:*","pkg:yocto/core/ca-certificates@20260223","cpe:2.3:*:*:ca-certificates:20260223:*:*:*:*:*:*:*","pkg:yocto/core/ca-certificates@20260223","LIBRARY","yocto-target"
"chromium-ozone-wayland","149.0.7827.102","BSD-3-Clause & LGPL-2.0-or-later & LGPL-2.1-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:chromium:chromium:149.0.7827.102:*:*:*:*:*:*:*","pkg:yocto/chromium-browser-layer/chromium-ozone-wayland@149.0.7827.102","cpe:2.3:*:chromium:chromium:149.0.7827.102:*:*:*:*:*:*:*","pkg:yocto/chromium-browser-layer/chromium-ozone-wayland@149.0.7827.102","LIBRARY","yocto-target"
"dbus-1","1.16.2","AFL-2.1 | GPL-2.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:d-bus_project:d-bus:1.16.2:*:*:*:*:*:*:*","pkg:yocto/core/dbus@1.16.2","cpe:2.3:*:d-bus_project:d-bus:1.16.2:*:*:*:*:*:*:*","pkg:yocto/core/dbus@1.16.2","LIBRARY","yocto-target"
"dbus-common","1.16.2","AFL-2.1 | GPL-2.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:d-bus_project:d-bus:1.16.2:*:*:*:*:*:*:*","pkg:yocto/core/dbus@1.16.2","cpe:2.3:*:d-bus_project:d-bus:1.16.2:*:*:*:*:*:*:*","pkg:yocto/core/dbus@1.16.2","LIBRARY","yocto-target"
"dbus-tools","1.16.2","AFL-2.1 | GPL-2.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:d-bus_project:d-bus:1.16.2:*:*:*:*:*:*:*","pkg:yocto/core/dbus@1.16.2","cpe:2.3:*:d-bus_project:d-bus:1.16.2:*:*:*:*:*:*:*","pkg:yocto/core/dbus@1.16.2","LIBRARY","yocto-target"
"desktop-file-utils","0.28","GPL-2.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:desktop-file-utils:0.28:*:*:*:*:*:*:*","pkg:yocto/core/desktop-file-utils@0.28","cpe:2.3:*:*:desktop-file-utils:0.28:*:*:*:*:*:*:*","pkg:yocto/core/desktop-file-utils@0.28","LIBRARY","yocto-target"
"dhcpcd","10.3.1","BSD-2-Clause","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:dhcpcd:10.3.1:*:*:*:*:*:*:*","pkg:yocto/core/dhcpcd@10.3.1","cpe:2.3:*:*:dhcpcd:10.3.1:*:*:*:*:*:*:*","pkg:yocto/core/dhcpcd@10.3.1","LIBRARY","yocto-target"
"e2fsprogs","1.47.4","GPL-2.0-only & LGPL-2.0-only & BSD-3-Clause & MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:e2fsprogs:1.47.4:*:*:*:*:*:*:*","pkg:yocto/core/e2fsprogs@1.47.4","cpe:2.3:*:*:e2fsprogs:1.47.4:*:*:*:*:*:*:*","pkg:yocto/core/e2fsprogs@1.47.4","LIBRARY","yocto-target"
"e2fsprogs-badblocks","1.47.4","GPL-2.0-only & LGPL-2.0-only & BSD-3-Clause & MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:e2fsprogs:1.47.4:*:*:*:*:*:*:*","pkg:yocto/core/e2fsprogs@1.47.4","cpe:2.3:*:*:e2fsprogs:1.47.4:*:*:*:*:*:*:*","pkg:yocto/core/e2fsprogs@1.47.4","LIBRARY","yocto-target"
"e2fsprogs-dumpe2fs","1.47.4","GPL-2.0-only & LGPL-2.0-only & BSD-3-Clause & MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:e2fsprogs:1.47.4:*:*:*:*:*:*:*","pkg:yocto/core/e2fsprogs@1.47.4","cpe:2.3:*:*:e2fsprogs:1.47.4:*:*:*:*:*:*:*","pkg:yocto/core/e2fsprogs@1.47.4","LIBRARY","yocto-target"
"e2fsprogs-e2fsck","1.47.4","GPL-2.0-only & LGPL-2.0-only & BSD-3-Clause & MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:e2fsprogs:1.47.4:*:*:*:*:*:*:*","pkg:yocto/core/e2fsprogs@1.47.4","cpe:2.3:*:*:e2fsprogs:1.47.4:*:*:*:*:*:*:*","pkg:yocto/core/e2fsprogs@1.47.4","LIBRARY","yocto-target"
"e2fsprogs-mke2fs","1.47.4","GPL-2.0-only & LGPL-2.0-only & BSD-3-Clause & MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:e2fsprogs:1.47.4:*:*:*:*:*:*:*","pkg:yocto/core/e2fsprogs@1.47.4","cpe:2.3:*:*:e2fsprogs:1.47.4:*:*:*:*:*:*:*","pkg:yocto/core/e2fsprogs@1.47.4","LIBRARY","yocto-target"
"e2fsprogs-resize2fs","1.47.4","GPL-2.0-only & LGPL-2.0-only & BSD-3-Clause & MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:e2fsprogs:1.47.4:*:*:*:*:*:*:*","pkg:yocto/core/e2fsprogs@1.47.4","cpe:2.3:*:*:e2fsprogs:1.47.4:*:*:*:*:*:*:*","pkg:yocto/core/e2fsprogs@1.47.4","LIBRARY","yocto-target"
"e2fsprogs-tune2fs","1.47.4","GPL-2.0-only & LGPL-2.0-only & BSD-3-Clause & MIT","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:e2fsprogs:1.47.4:*:*:*:*:*:*:*","pkg:yocto/core/e2fsprogs@1.47.4","cpe:2.3:*:*:e2fsprogs:1.47.4:*:*:*:*:*:*:*","pkg:yocto/core/e2fsprogs@1.47.4","LIBRARY","yocto-target"
"eudev","3.2.14","GPL-2.0-or-later & LGPL-2.1-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:eudev:3.2.14:*:*:*:*:*:*:*","pkg:yocto/core/eudev@3.2.14","cpe:2.3:*:*:eudev:3.2.14:*:*:*:*:*:*:*","pkg:yocto/core/eudev@3.2.14","LIBRARY","yocto-target"
"faad2","2.11.2+git0+673a22a3c7","GPL-2.0-only","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:faad2:2.11.2:*:*:*:*:*:*:*","pkg:yocto/openembedded-layer/faad2@2.11.2%2Bgit","cpe:2.3:*:*:faad2:2.11.2:*:*:*:*:*:*:*","pkg:yocto/openembedded-layer/faad2@2.11.2%2Bgit","LIBRARY","yocto-target"
"fontconfig-utils","2.17.1","MIT & PD","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:fontconfig:2.17.1:*:*:*:*:*:*:*","pkg:yocto/core/fontconfig@2.17.1","cpe:2.3:*:*:fontconfig:2.17.1:*:*:*:*:*:*:*","pkg:yocto/core/fontconfig@2.17.1","LIBRARY","yocto-target"
"gdb","17.1","GPL-2.0-only & GPL-3.0-only & LGPL-2.0-only & LGPL-3.0-only","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:gdb:17.1:*:*:*:*:*:*:*","pkg:yocto/core/gdb@17.1","cpe:2.3:*:*:gdb:17.1:*:*:*:*:*:*:*","pkg:yocto/core/gdb@17.1","LIBRARY","yocto-target"
"glib-networking","2.80.1","LGPL-2.1-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:glib-networking:2.80.1:*:*:*:*:*:*:*","pkg:yocto/core/glib-networking@2.80.1","cpe:2.3:*:*:glib-networking:2.80.1:*:*:*:*:*:*:*","pkg:yocto/core/glib-networking@2.80.1","LIBRARY","yocto-target"
"glibc-gconv","2.43+git","GPL-2.0-only & LGPL-2.1-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","","pkg:yocto/core/glibc@2.43%2Bgit","","pkg:yocto/core/glibc@2.43%2Bgit","LIBRARY","yocto-target"
"glibc-gconv-iso8859-1","2.43+git","GPL-2.0-only & LGPL-2.1-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","","pkg:yocto/core/glibc@2.43%2Bgit","","pkg:yocto/core/glibc@2.43%2Bgit","LIBRARY","yocto-target"
"glmark2","2023.01","GPL-3.0-or-later & SGI-1","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:glmark2:2023.01:*:*:*:*:*:*:*","pkg:yocto/openembedded-layer/glmark2@2023.01","cpe:2.3:*:*:glmark2:2023.01:*:*:*:*:*:*:*","pkg:yocto/openembedded-layer/glmark2@2023.01","LIBRARY","yocto-target"
"gstreamer1.0","1.28.2","LGPL-2.1-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:gstreamer:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0@1.28.2","cpe:2.3:*:*:gstreamer:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0@1.28.2","LIBRARY","yocto-target"
"gstreamer1.0-plugins-bad","1.28.2","LGPL-2.1-or-later & GPL-2.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","LIBRARY","yocto-target"
"gstreamer1.0-plugins-bad-accurip","1.28.2","LGPL-2.1-or-later & GPL-2.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","LIBRARY","yocto-target"
"gstreamer1.0-plugins-bad-adpcmdec","1.28.2","LGPL-2.1-or-later & GPL-2.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","LIBRARY","yocto-target"
"gstreamer1.0-plugins-bad-adpcmenc","1.28.2","LGPL-2.1-or-later & GPL-2.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","LIBRARY","yocto-target"
"gstreamer1.0-plugins-bad-aes","1.28.2","LGPL-2.1-or-later & GPL-2.0-or-later","","","","","","Organization: OpenEmbedded","Copyright (c) OpenEmbedded contributors","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","cpe:2.3:*:*:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:yocto/core/gstreamer1.0-plugins-bad@1.28.2","LIBRARY","yocto-target"
